8 Acc LUA^ accX,9 Acc LUA^ accY,10 Acc LUA^ accZ
141.0,1034.0,99.0
143.0,1007.0,103.0
114.0,1036.0,82.0
114.0,1040.0,111.0
117.0,1002.0,106.0
148.0,982.0,117.0
148.0,983.0,92.0
108.0,995.0,101.0
110.0,984.0,112.0
153.0,989.0,85.0
134.0,1004.0,79.0
162.0,996.0,88.0
147.0,1011.0,32.0
190.0,1002.0,37.0
187.0,996.0,58.0
181.0,981.0,68.0
147.0,985.0,91.0
142.0,997.0,62.0
142.0,1007.0,72.0
145.0,1014.0,82.0
149.0,1008.0,94.0
147.0,1011.0,103.0
142.0,998.0,81.0
112.0,1002.0,85.0
126.0,1003.0,111.0
131.0,1010.0,102.0
146.0,992.0,89.0
142.0,1002.0,93.0
137.0,1008.0,96.0
137.0,990.0,106.0
153.0,993.0,99.0
150.0,997.0,89.0
154.0,1013.0,84.0
124.0,1007.0,80.0
142.0,978.0,111.0
125.0,997.0,84.0
129.0,996.0,123.0
109.0,982.0,97.0
149.0,1000.0,104.0
141.0,1018.0,64.0
134.0,1015.0,79.0
110.0,1026.0,101.0
146.0,996.0,83.0
176.0,995.0,49.0
167.0,1011.0,53.0
131.0,1007.0,61.0
157.0,1020.0,84.0
162.0,1010.0,94.0
154.0,997.0,108.0
97.0,987.0,132.0
126.0,987.0,112.0
161.0,987.0,99.0
178.0,998.0,55.0
193.0,993.0,59.0
160.0,990.0,80.0
169.0,1005.0,92.0
131.0,979.0,109.0
141.0,1020.0,87.0
140.0,991.0,99.0
156.0,982.0,100.0
158.0,1020.0,74.0
150.0,1012.0,91.0
142.0,1018.0,106.0
106.0,1006.0,107.0
123.0,1015.0,132.0
114.0,1016.0,112.0
133.0,996.0,132.0
145.0,988.0,121.0
172.0,1009.0,107.0
158.0,1012.0,67.0
138.0,993.0,93.0
156.0,997.0,114.0
157.0,959.0,127.0
118.0,989.0,106.0
149.0,1025.0,91.0
150.0,983.0,89.0
146.0,976.0,108.0
110.0,995.0,92.0
153.0,1018.0,78.0
155.0,998.0,75.0
152.0,1013.0,69.0
134.0,1025.0,92.0
113.0,1016.0,93.0
88.0,1005.0,111.0
127.0,1006.0,117.0
135.0,1005.0,125.0
138.0,990.0,111.0
107.0,979.0,157.0
104.0,1026.0,100.0
110.0,1041.0,102.0
109.0,1030.0,111.0
106.0,1010.0,91.0
96.0,1007.0,107.0
93.0,1001.0,105.0
64.0,1020.0,109.0
137.0,966.0,99.0
172.0,991.0,62.0
153.0,1024.0,80.0
124.0,1024.0,102.0
133.0,977.0,111.0
106.0,999.0,102.0
76.0,997.0,86.0
92.0,1023.0,93.0
128.0,1016.0,117.0
158.0,1007.0,88.0
165.0,1015.0,82.0
149.0,992.0,57.0
154.0,991.0,93.0
148.0,997.0,104.0
120.0,1001.0,94.0
141.0,1008.0,85.0
143.0,996.0,63.0
144.0,1005.0,61.0
133.0,997.0,61.0
143.0,1006.0,71.0
133.0,997.0,72.0
145.0,1007.0,67.0
141.0,1005.0,55.0
147.0,1006.0,85.0
151.0,1005.0,81.0
153.0,1005.0,98.0
125.0,1006.0,102.0
131.0,1000.0,97.0
158.0,995.0,90.0
139.0,996.0,89.0
124.0,1002.0,63.0
138.0,1014.0,68.0
150.0,1016.0,87.0
153.0,1007.0,103.0
125.0,1006.0,81.0
143.0,997.0,112.0
132.0,987.0,81.0
135.0,999.0,104.0
143.0,1002.0,100.0
142.0,1000.0,84.0
127.0,999.0,77.0
131.0,988.0,88.0
145.0,999.0,90.0
142.0,1014.0,94.0
147.0,1001.0,79.0
156.0,1010.0,74.0
137.0,1002.0,84.0
133.0,1002.0,93.0
132.0,999.0,100.0
143.0,1004.0,94.0
125.0,998.0,72.0
143.0,997.0,81.0
142.0,1006.0,90.0
132.0,994.0,84.0
125.0,1003.0,86.0
150.0,1008.0,64.0
144.0,988.0,102.0
140.0,1007.0,113.0
167.0,1010.0,85.0
130.0,1007.0,101.0
138.0,998.0,93.0
134.0,1012.0,93.0
148.0,1023.0,89.0
137.0,1011.0,88.0
141.0,997.0,84.0
127.0,1004.0,90.0
132.0,1016.0,92.0
133.0,987.0,102.0
134.0,986.0,90.0
144.0,991.0,84.0
155.0,1001.0,102.0
160.0,992.0,87.0
149.0,996.0,80.0
141.0,985.0,81.0
146.0,999.0,80.0
127.0,997.0,87.0
119.0,1012.0,88.0
150.0,983.0,72.0
151.0,999.0,66.0
153.0,1016.0,57.0
144.0,1006.0,88.0
143.0,1023.0,92.0
133.0,1016.0,102.0
163.0,1035.0,70.0
179.0,1034.0,41.0
148.0,1021.0,56.0
118.0,980.0,100.0
107.0,984.0,126.0
115.0,995.0,132.0
134.0,1003.0,115.0
143.0,1017.0,115.0
169.0,1016.0,96.0
138.0,1001.0,81.0
114.0,976.0,104.0
122.0,985.0,98.0
116.0,981.0,114.0
150.0,982.0,85.0
152.0,1006.0,90.0
152.0,987.0,82.0
152.0,1006.0,71.0
181.0,986.0,60.0
157.0,987.0,76.0
146.0,988.0,73.0
148.0,1012.0,57.0
149.0,1010.0,81.0
159.0,1009.0,76.0
138.0,1012.0,89.0
147.0,1003.0,68.0
142.0,1003.0,91.0
176.0,991.0,59.0
163.0,1007.0,92.0
135.0,989.0,96.0
125.0,1001.0,92.0
131.0,1015.0,65.0
143.0,1024.0,78.0
143.0,1006.0,102.0
121.0,999.0,94.0
96.0,1012.0,121.0
118.0,1001.0,103.0
123.0,1024.0,126.0
127.0,999.0,101.0
133.0,992.0,95.0
136.0,990.0,103.0
147.0,995.0,98.0
134.0,1012.0,84.0
136.0,1013.0,81.0
133.0,980.0,75.0
153.0,1012.0,75.0
95.0,1007.0,108.0
172.0,1006.0,104.0
129.0,997.0,101.0
124.0,1006.0,102.0
140.0,997.0,71.0
140.0,1005.0,95.0
165.0,999.0,87.0
132.0,1015.0,69.0
141.0,986.0,58.0
135.0,978.0,88.0
112.0,998.0,93.0
90.0,1020.0,86.0
106.0,1003.0,82.0
129.0,995.0,70.0
168.0,1001.0,64.0
138.0,1020.0,69.0
125.0,1039.0,63.0
123.0,1062.0,69.0
150.0,1037.0,71.0
171.0,1006.0,81.0
130.0,996.0,81.0
105.0,985.0,107.0
105.0,965.0,103.0
108.0,990.0,70.0
133.0,1031.0,63.0
162.0,1034.0,42.0
192.0,1007.0,63.0
197.0,982.0,16.0
172.0,990.0,31.0
130.0,1014.0,62.0
167.0,1032.0,70.0
196.0,1037.0,89.0
224.0,1018.0,51.0
197.0,1017.0,88.0
179.0,971.0,64.0
200.0,959.0,61.0
171.0,979.0,61.0
167.0,998.0,73.0
145.0,1008.0,98.0
161.0,1014.0,106.0
137.0,1002.0,78.0
150.0,990.0,97.0
170.0,975.0,90.0
159.0,999.0,118.0
165.0,976.0,101.0
186.0,984.0,74.0
167.0,994.0,99.0
159.0,976.0,89.0
165.0,992.0,69.0
135.0,1007.0,99.0
168.0,987.0,83.0
181.0,1016.0,61.0
170.0,1025.0,83.0
161.0,1021.0,114.0
147.0,1009.0,107.0
123.0,1006.0,93.0
169.0,981.0,104.0
149.0,1007.0,101.0
133.0,997.0,103.0
152.0,1000.0,99.0
177.0,974.0,83.0
205.0,967.0,84.0
204.0,998.0,60.0
205.0,981.0,53.0
164.0,1037.0,95.0
122.0,988.0,96.0
161.0,993.0,62.0
114.0,1025.0,81.0
145.0,996.0,81.0
167.0,989.0,66.0
199.0,1008.0,32.0
165.0,1020.0,69.0
158.0,1035.0,68.0
144.0,1014.0,98.0
169.0,987.0,126.0
149.0,1000.0,116.0
144.0,1020.0,108.0
135.0,1003.0,94.0
150.0,993.0,98.0
162.0,1006.0,104.0
123.0,990.0,85.0
166.0,1001.0,71.0
147.0,1034.0,71.0
133.0,1006.0,81.0
161.0,990.0,78.0
150.0,1047.0,54.0
101.0,1037.0,96.0
120.0,996.0,108.0
178.0,964.0,131.0
171.0,1009.0,70.0
139.0,1028.0,90.0
179.0,991.0,96.0
188.0,983.0,127.0
123.0,973.0,89.0
140.0,996.0,64.0
128.0,1015.0,102.0
171.0,1001.0,101.0
163.0,994.0,94.0
145.0,1016.0,82.0
133.0,978.0,71.0
192.0,988.0,61.0
184.0,995.0,76.0
141.0,987.0,100.0
174.0,1000.0,65.0
181.0,1005.0,97.0
145.0,1004.0,103.0
162.0,986.0,98.0
168.0,989.0,89.0
133.0,1040.0,101.0
159.0,1016.0,120.0
166.0,978.0,75.0
168.0,978.0,71.0
170.0,983.0,71.0
188.0,1004.0,71.0
173.0,989.0,71.0
181.0,987.0,81.0
149.0,1015.0,92.0
116.0,997.0,93.0
133.0,1005.0,103.0
151.0,998.0,101.0
151.0,1020.0,106.0
132.0,1008.0,129.0
184.0,989.0,106.0
154.0,995.0,94.0
157.0,1001.0,81.0
139.0,963.0,99.0
167.0,974.0,78.0
150.0,999.0,92.0
156.0,986.0,96.0
148.0,1011.0,107.0
132.0,1025.0,123.0
143.0,1006.0,112.0
154.0,978.0,90.0
169.0,1009.0,70.0
166.0,1000.0,45.0
193.0,990.0,35.0
224.0,992.0,32.0
253.0,995.0,14.0
200.0,1013.0,51.0
184.0,990.0,56.0
157.0,1002.0,84.0
151.0,985.0,65.0
157.0,1001.0,73.0
170.0,999.0,91.0
157.0,1003.0,99.0
157.0,1006.0,103.0
189.0,989.0,83.0
181.0,968.0,61.0
210.0,1017.0,51.0
209.0,1013.0,63.0
204.0,995.0,85.0
150.0,983.0,86.0
154.0,962.0,62.0
187.0,996.0,123.0
193.0,985.0,74.0
202.0,984.0,63.0
199.0,998.0,109.0
188.0,1000.0,76.0
147.0,1001.0,93.0
195.0,951.0,89.0
206.0,999.0,95.0
167.0,991.0,88.0
151.0,977.0,131.0
199.0,1005.0,82.0
169.0,1004.0,104.0
144.0,989.0,98.0
154.0,991.0,84.0
163.0,959.0,88.0
178.0,1013.0,86.0
203.0,1017.0,104.0
162.0,1002.0,106.0
177.0,983.0,105.0
148.0,962.0,92.0
233.0,984.0,105.0
202.0,1017.0,59.0
183.0,1017.0,56.0
185.0,964.0,69.0
143.0,988.0,80.0
143.0,1017.0,81.0
170.0,979.0,111.0
181.0,988.0,100.0
190.0,1016.0,72.0
152.0,1000.0,94.0
141.0,975.0,104.0
138.0,994.0,93.0
112.0,987.0,69.0
144.0,989.0,91.0
117.0,1023.0,106.0
126.0,1005.0,92.0
93.0,1013.0,104.0
93.0,999.0,68.0
140.0,983.0,40.0
163.0,1047.0,46.0
153.0,1030.0,87.0
161.0,1024.0,83.0
144.0,1016.0,71.0
135.0,995.0,72.0
171.0,964.0,89.0
160.0,1043.0,35.0
148.0,1005.0,68.0
150.0,973.0,99.0
153.0,1016.0,78.0
116.0,1006.0,78.0
132.0,996.0,73.0
131.0,1018.0,84.0
142.0,1015.0,79.0
176.0,996.0,73.0
214.0,991.0,35.0
213.0,982.0,32.0
192.0,1005.0,20.0
182.0,988.0,56.0
171.0,997.0,92.0
151.0,1007.0,102.0
144.0,1020.0,91.0
166.0,980.0,94.0
151.0,1018.0,86.0
144.0,989.0,91.0
168.0,1001.0,109.0
152.0,989.0,89.0
133.0,989.0,95.0
131.0,1007.0,117.0
175.0,1013.0,104.0
144.0,994.0,95.0
168.0,1006.0,104.0
133.0,983.0,103.0
161.0,998.0,69.0
126.0,1009.0,49.0
188.0,978.0,61.0
199.0,1035.0,63.0
192.0,1013.0,63.0
199.0,1004.0,31.0
186.0,971.0,103.0
182.0,992.0,70.0
159.0,1028.0,110.0
167.0,1004.0,104.0
181.0,1000.0,125.0
129.0,1004.0,102.0
121.0,983.0,104.0
107.0,976.0,95.0
143.0,988.0,89.0
154.0,1015.0,101.0
152.0,1006.0,93.0
135.0,999.0,101.0
124.0,968.0,112.0
84.0,1016.0,122.0
74.0,999.0,101.0
131.0,1048.0,118.0
90.0,1025.0,144.0
115.0,1003.0,141.0
120.0,1012.0,164.0
94.0,1019.0,163.0
93.0,983.0,136.0
115.0,1004.0,148.0
138.0,1015.0,117.0
131.0,1019.0,101.0
133.0,987.0,127.0
162.0,975.0,81.0
152.0,979.0,76.0
169.0,977.0,83.0
181.0,987.0,61.0
181.0,1006.0,81.0
182.0,996.0,70.0
178.0,1010.0,57.0
176.0,1010.0,60.0
183.0,999.0,91.0
143.0,1001.0,71.0
148.0,1002.0,123.0
177.0,994.0,126.0
163.0,1002.0,121.0
169.0,1006.0,90.0
203.0,1005.0,87.0
198.0,1019.0,93.0
195.0,1001.0,93.0
180.0,979.0,74.0
190.0,986.0,89.0
190.0,987.0,93.0
199.0,1016.0,82.0
126.0,972.0,127.0
99.0,953.0,150.0
141.0,951.0,114.0
149.0,955.0,104.0
149.0,1032.0,113.0
203.0,1033.0,110.0
209.0,1023.0,100.0
180.0,973.0,131.0
179.0,977.0,110.0
158.0,1000.0,112.0
185.0,1013.0,94.0
177.0,1004.0,110.0
169.0,977.0,85.0
164.0,996.0,109.0
143.0,987.0,73.0
172.0,997.0,72.0
189.0,999.0,79.0
180.0,1013.0,72.0
181.0,984.0,69.0
180.0,1001.0,77.0
162.0,1009.0,94.0
137.0,1029.0,94.0
153.0,1017.0,103.0
165.0,1018.0,73.0
188.0,998.0,62.0
200.0,982.0,92.0
167.0,995.0,111.0
154.0,1002.0,118.0
143.0,1001.0,140.0
144.0,969.0,133.0
133.0,986.0,132.0
143.0,978.0,122.0
166.0,979.0,112.0
185.0,987.0,125.0
152.0,986.0,115.0
190.0,988.0,107.0
165.0,999.0,97.0
162.0,992.0,60.0
180.0,1005.0,92.0
141.0,996.0,96.0
143.0,1016.0,135.0
155.0,1007.0,131.0
155.0,1000.0,117.0
174.0,1000.0,139.0
138.0,1003.0,150.0
141.0,999.0,155.0
152.0,978.0,113.0
171.0,997.0,132.0
171.0,995.0,109.0
170.0,1002.0,107.0
162.0,1008.0,134.0
175.0,975.0,130.0
164.0,973.0,117.0
174.0,958.0,118.0
210.0,968.0,137.0
196.0,978.0,121.0
169.0,1012.0,109.0
185.0,1001.0,116.0
196.0,976.0,102.0
192.0,1018.0,99.0
149.0,965.0,54.0
206.0,992.0,87.0
172.0,997.0,112.0
200.0,1006.0,111.0
160.0,987.0,94.0
163.0,1005.0,126.0
137.0,983.0,165.0
151.0,988.0,182.0
140.0,971.0,122.0
127.0,989.0,158.0
130.0,1008.0,157.0
150.0,1000.0,149.0
153.0,995.0,137.0
146.0,998.0,159.0
142.0,988.0,156.0
128.0,994.0,146.0
151.0,990.0,131.0
151.0,985.0,143.0
162.0,997.0,103.0
152.0,987.0,122.0
142.0,1006.0,102.0
134.0,1005.0,137.0
156.0,1004.0,138.0
160.0,981.0,134.0
150.0,994.0,126.0
156.0,988.0,107.0
165.0,997.0,99.0
172.0,1005.0,119.0
144.0,1037.0,166.0
160.0,992.0,164.0
139.0,997.0,129.0
142.0,978.0,113.0
112.0,994.0,118.0
120.0,1019.0,150.0
133.0,997.0,143.0
124.0,1006.0,122.0
125.0,988.0,133.0
133.0,994.0,143.0
121.0,979.0,170.0
113.0,998.0,177.0
119.0,981.0,148.0
137.0,992.0,159.0
123.0,998.0,158.0
112.0,1009.0,129.0
118.0,992.0,145.0
137.0,991.0,120.0
139.0,998.0,162.0
129.0,995.0,139.0
145.0,997.0,116.0
109.0,1004.0,142.0
113.0,1016.0,152.0
133.0,997.0,162.0
153.0,985.0,133.0
149.0,967.0,154.0
133.0,981.0,137.0
131.0,988.0,137.0
123.0,1017.0,157.0
122.0,1032.0,142.0
108.0,1003.0,112.0
111.0,997.0,125.0
143.0,994.0,146.0
157.0,1003.0,105.0
173.0,1010.0,114.0
142.0,1033.0,92.0
137.0,1012.0,134.0
153.0,996.0,110.0
143.0,997.0,62.0
171.0,1006.0,72.0
151.0,1004.0,113.0
153.0,985.0,112.0
138.0,963.0,125.0
139.0,980.0,113.0
151.0,1017.0,92.0
164.0,986.0,126.0
195.0,992.0,120.0
162.0,1000.0,93.0
151.0,1008.0,92.0
156.0,997.0,96.0
177.0,998.0,116.0
180.0,994.0,118.0
189.0,1000.0,93.0
174.0,969.0,94.0
170.0,996.0,80.0
181.0,997.0,112.0
181.0,1014.0,71.0
167.0,988.0,94.0
153.0,1004.0,92.0
162.0,985.0,104.0
164.0,999.0,122.0
169.0,997.0,119.0
160.0,988.0,88.0
162.0,1002.0,91.0
166.0,1003.0,105.0
168.0,980.0,101.0
157.0,995.0,85.0
173.0,997.0,75.0
153.0,995.0,111.0
169.0,1015.0,83.0
154.0,998.0,111.0
152.0,1006.0,92.0
162.0,1005.0,121.0
164.0,995.0,93.0
171.0,1002.0,109.0
173.0,1010.0,78.0
164.0,983.0,97.0
155.0,1002.0,108.0
178.0,987.0,104.0
178.0,997.0,116.0
158.0,997.0,102.0
157.0,985.0,111.0
162.0,1021.0,105.0
169.0,1011.0,95.0
171.0,998.0,112.0
171.0,987.0,121.0
170.0,996.0,104.0
181.0,997.0,81.0
162.0,997.0,93.0
170.0,1008.0,103.0
149.0,1024.0,115.0
155.0,998.0,118.0
167.0,1001.0,96.0
183.0,982.0,94.0
161.0,974.0,109.0
171.0,989.0,100.0
157.0,1016.0,67.0
160.0,1002.0,97.0
148.0,986.0,117.0
156.0,1013.0,96.0
149.0,1009.0,98.0
140.0,980.0,121.0
170.0,995.0,113.0
162.0,997.0,112.0
171.0,1008.0,78.0
159.0,1011.0,64.0
155.0,988.0,96.0
159.0,1008.0,98.0
140.0,1002.0,75.0
165.0,991.0,93.0
183.0,990.0,90.0
174.0,998.0,74.0
149.0,1017.0,106.0
173.0,990.0,95.0
180.0,981.0,117.0
185.0,987.0,90.0
161.0,1002.0,128.0
173.0,1006.0,96.0
116.0,1023.0,129.0
152.0,1006.0,122.0
134.0,980.0,112.0
162.0,1018.0,89.0
142.0,997.0,98.0
165.0,980.0,107.0
147.0,985.0,73.0
171.0,992.0,96.0
147.0,990.0,107.0
176.0,996.0,80.0
150.0,996.0,66.0
154.0,993.0,82.0
168.0,1012.0,69.0
156.0,993.0,97.0
146.0,1015.0,85.0
198.0,999.0,81.0
146.0,997.0,90.0
190.0,997.0,112.0
150.0,1024.0,64.0
190.0,995.0,122.0
186.0,996.0,102.0
146.0,973.0,104.0
177.0,983.0,74.0
181.0,986.0,104.0
156.0,1007.0,100.0
173.0,991.0,124.0
173.0,1001.0,104.0
151.0,986.0,95.0
177.0,995.0,99.0
190.0,1001.0,88.0
168.0,1009.0,71.0
168.0,1018.0,70.0
164.0,989.0,90.0
133.0,987.0,122.0
123.0,1016.0,141.0
142.0,1007.0,110.0
197.0,1025.0,113.0
127.0,997.0,94.0
122.0,990.0,105.0
157.0,994.0,129.0
185.0,986.0,91.0
151.0,1012.0,117.0
154.0,1019.0,86.0
162.0,988.0,104.0
165.0,994.0,90.0
139.0,989.0,101.0
146.0,986.0,115.0
162.0,987.0,128.0
162.0,987.0,133.0
171.0,978.0,122.0
169.0,979.0,121.0
156.0,998.0,103.0
191.0,1005.0,112.0
164.0,992.0,114.0
166.0,989.0,122.0
169.0,995.0,127.0
159.0,981.0,127.0
167.0,976.0,124.0
143.0,986.0,113.0
141.0,1009.0,119.0
171.0,1018.0,78.0
211.0,1001.0,82.0
208.0,995.0,45.0
180.0,1013.0,84.0
199.0,1017.0,74.0
200.0,997.0,81.0
207.0,1016.0,102.0
168.0,1015.0,91.0
161.0,1015.0,110.0
137.0,1001.0,125.0
138.0,980.0,106.0
158.0,982.0,133.0
159.0,982.0,103.0
147.0,981.0,130.0
134.0,989.0,144.0
118.0,1013.0,131.0
141.0,995.0,121.0
130.0,991.0,155.0
116.0,1005.0,132.0
105.0,1007.0,169.0
140.0,988.0,145.0
133.0,997.0,132.0
97.0,987.0,122.0
122.0,1008.0,133.0
85.0,1014.0,132.0
143.0,989.0,143.0
165.0,981.0,123.0
158.0,1001.0,112.0
187.0,1005.0,107.0
173.0,980.0,99.0
166.0,977.0,78.0
131.0,1006.0,76.0
157.0,980.0,81.0
147.0,1008.0,101.0
151.0,971.0,117.0
135.0,1016.0,92.0
159.0,1010.0,102.0
181.0,987.0,102.0
189.0,1007.0,109.0
161.0,1026.0,75.0
176.0,1021.0,108.0
175.0,1002.0,71.0
148.0,995.0,91.0
177.0,999.0,74.0
181.0,1004.0,113.0
154.0,989.0,115.0
147.0,991.0,116.0
142.0,1003.0,94.0
143.0,1001.0,126.0
138.0,992.0,120.0
128.0,1007.0,101.0
176.0,980.0,119.0
164.0,995.0,132.0
152.0,997.0,122.0
143.0,997.0,113.0
163.0,986.0,120.0
147.0,1002.0,88.0
149.0,1011.0,100.0
157.0,997.0,122.0
143.0,1004.0,91.0
152.0,994.0,107.0
135.0,993.0,121.0
134.0,983.0,131.0
127.0,997.0,108.0
126.0,1015.0,97.0
150.0,1008.0,132.0
138.0,998.0,116.0
139.0,987.0,102.0
145.0,996.0,102.0
133.0,1006.0,92.0
171.0,996.0,70.0
165.0,999.0,65.0
188.0,1015.0,92.0
159.0,1004.0,99.0
159.0,1005.0,103.0
121.0,1008.0,90.0
114.0,1014.0,147.0
114.0,998.0,130.0
112.0,1001.0,113.0
125.0,1007.0,96.0
141.0,1000.0,114.0
150.0,983.0,89.0
140.0,980.0,93.0
114.0,1006.0,130.0
132.0,979.0,123.0
133.0,1005.0,122.0
143.0,995.0,112.0
133.0,979.0,122.0
132.0,986.0,108.0
137.0,960.0,106.0
153.0,954.0,123.0
156.0,985.0,105.0
154.0,1013.0,125.0
120.0,1087.0,124.0
115.0,1079.0,132.0
144.0,1028.0,102.0
147.0,989.0,75.0
136.0,972.0,83.0
123.0,1007.0,88.0
156.0,1035.0,102.0
171.0,1017.0,102.0
162.0,1006.0,112.0
132.0,998.0,122.0
124.0,1014.0,111.0
128.0,984.0,100.0
171.0,988.0,93.0
179.0,984.0,88.0
200.0,973.0,86.0
161.0,970.0,106.0
143.0,981.0,92.0
157.0,993.0,83.0
135.0,995.0,132.0
119.0,1000.0,99.0
121.0,984.0,115.0
116.0,1005.0,106.0
144.0,988.0,127.0
163.0,1005.0,115.0
133.0,978.0,112.0
124.0,1006.0,123.0
125.0,996.0,142.0
133.0,996.0,117.0
147.0,1000.0,104.0
130.0,1000.0,130.0
124.0,1007.0,119.0
137.0,1015.0,87.0
134.0,1000.0,97.0
152.0,1012.0,105.0
135.0,988.0,92.0
129.0,1010.0,108.0
157.0,982.0,103.0
148.0,997.0,118.0
149.0,1017.0,106.0
144.0,989.0,110.0
151.0,978.0,103.0
151.0,987.0,93.0
145.0,998.0,120.0
148.0,1005.0,103.0
121.0,994.0,124.0
127.0,1002.0,106.0
137.0,1016.0,104.0
160.0,998.0,117.0
157.0,1001.0,95.0
155.0,1001.0,93.0
170.0,999.0,124.0
164.0,1010.0,114.0
168.0,989.0,105.0
166.0,1000.0,107.0
144.0,1008.0,123.0
159.0,988.0,94.0
181.0,997.0,101.0
170.0,997.0,102.0
162.0,997.0,116.0
161.0,994.0,125.0
150.0,988.0,94.0
155.0,997.0,110.0
163.0,998.0,109.0
163.0,1005.0,132.0
175.0,991.0,123.0
158.0,1006.0,130.0
161.0,987.0,111.0
175.0,984.0,84.0
157.0,1009.0,89.0
149.0,989.0,97.0
177.0,995.0,130.0
173.0,997.0,105.0
152.0,1005.0,102.0
152.0,1005.0,71.0
173.0,998.0,94.0
179.0,1003.0,92.0
158.0,985.0,119.0
152.0,985.0,100.0
150.0,992.0,105.0
142.0,988.0,114.0
162.0,978.0,108.0
146.0,967.0,94.0
136.0,994.0,96.0
146.0,1029.0,110.0
146.0,1051.0,105.0
169.0,1031.0,114.0
164.0,1017.0,118.0
145.0,982.0,150.0
115.0,968.0,163.0
106.0,959.0,141.0
145.0,980.0,120.0
141.0,1000.0,116.0
147.0,1014.0,127.0
147.0,1006.0,99.0
131.0,1015.0,102.0
131.0,997.0,111.0
122.0,978.0,143.0
125.0,991.0,170.0
127.0,1010.0,169.0
142.0,997.0,108.0
142.0,996.0,146.0
145.0,997.0,124.0
126.0,981.0,108.0
140.0,984.0,131.0
152.0,1016.0,123.0
142.0,986.0,102.0
134.0,987.0,125.0
152.0,975.0,127.0
143.0,984.0,115.0
171.0,1007.0,115.0
159.0,1003.0,90.0
145.0,990.0,105.0
148.0,994.0,104.0
151.0,1008.0,114.0
162.0,1000.0,111.0
136.0,994.0,117.0
133.0,1000.0,127.0
132.0,979.0,103.0
142.0,994.0,112.0
127.0,997.0,101.0
123.0,1024.0,122.0
152.0,1005.0,92.0
131.0,979.0,100.0
125.0,999.0,100.0
123.0,1003.0,124.0
129.0,997.0,100.0
146.0,1009.0,126.0
140.0,1001.0,95.0
147.0,1014.0,123.0
128.0,1002.0,93.0
107.0,1004.0,108.0
104.0,990.0,96.0
112.0,1005.0,114.0
120.0,1018.0,94.0
142.0,1015.0,101.0
142.0,999.0,75.0
152.0,1005.0,70.0
124.0,1016.0,92.0
131.0,1017.0,104.0
105.0,1024.0,121.0
126.0,1012.0,81.0
94.0,1004.0,67.0
110.0,991.0,99.0
133.0,989.0,100.0
145.0,998.0,84.0
165.0,994.0,84.0
166.0,1002.0,69.0
163.0,1002.0,100.0
131.0,987.0,101.0
102.0,994.0,88.0
92.0,1004.0,108.0
122.0,1015.0,131.0
133.0,1006.0,94.0
152.0,1006.0,82.0
141.0,997.0,102.0
133.0,1007.0,101.0
118.0,1002.0,103.0
106.0,998.0,101.0
114.0,1007.0,105.0
120.0,1004.0,95.0
134.0,1007.0,98.0
118.0,999.0,96.0
139.0,1000.0,94.0
131.0,1012.0,79.0
127.0,1017.0,106.0
142.0,1002.0,90.0
136.0,987.0,86.0
108.0,996.0,119.0
104.0,997.0,123.0
133.0,987.0,81.0
142.0,999.0,94.0
123.0,1002.0,103.0
123.0,989.0,114.0
97.0,1009.0,124.0
106.0,1019.0,117.0
121.0,1020.0,117.0
97.0,1020.0,112.0
95.0,1015.0,77.0
103.0,1003.0,73.0
130.0,1008.0,103.0
132.0,1039.0,114.0
141.0,1024.0,99.0
136.0,999.0,71.0
124.0,987.0,98.0
115.0,1005.0,112.0
105.0,997.0,112.0
134.0,997.0,92.0
144.0,997.0,100.0
137.0,1008.0,78.0
129.0,999.0,84.0
138.0,987.0,95.0
108.0,999.0,84.0
119.0,991.0,93.0
134.0,988.0,88.0
141.0,1002.0,76.0
133.0,978.0,106.0
157.0,1004.0,91.0
127.0,1012.0,95.0
133.0,1002.0,89.0
115.0,1024.0,86.0
106.0,1007.0,69.0
96.0,1016.0,100.0
138.0,1012.0,11.0
79.0,980.0,188.0
136.0,1021.0,79.0
96.0,1008.0,82.0
113.0,996.0,75.0
130.0,996.0,87.0
99.0,996.0,94.0
90.0,1000.0,79.0
116.0,1007.0,81.0
91.0,1007.0,96.0
81.0,1023.0,85.0
117.0,988.0,59.0
116.0,1019.0,54.0
131.0,1009.0,100.0
107.0,1023.0,82.0
95.0,1035.0,103.0
104.0,1004.0,132.0
94.0,999.0,120.0
95.0,1018.0,111.0
96.0,1025.0,96.0
112.0,1021.0,101.0
123.0,1015.0,126.0
107.0,1012.0,118.0
107.0,1000.0,108.0
97.0,991.0,115.0
110.0,979.0,66.0
142.0,987.0,92.0
135.0,1021.0,80.0
132.0,1004.0,85.0
142.0,985.0,85.0
134.0,1005.0,70.0
124.0,997.0,81.0
131.0,1006.0,62.0
104.0,996.0,82.0
119.0,1010.0,80.0
121.0,1024.0,81.0
132.0,992.0,81.0
137.0,999.0,62.0
97.0,1008.0,99.0
85.0,999.0,113.0
90.0,1000.0,109.0
88.0,1002.0,102.0
71.0,1003.0,107.0
107.0,1022.0,27.0
31.0,1002.0,95.0
106.0,1012.0,89.0
79.0,1008.0,117.0
95.0,997.0,163.0
78.0,1004.0,111.0
127.0,988.0,111.0
110.0,1006.0,89.0
102.0,993.0,97.0
100.0,1000.0,98.0
110.0,1006.0,95.0
95.0,1001.0,103.0
114.0,998.0,95.0
142.0,1009.0,60.0
